"network","limu_RA","cca_RA","coral_RA","FC_LimuVCoral","FC_LimuVCCA","FC_CoralVCCA","tuk_Coral_CCA_diff","tuk_Coral_CCA_p","tuk_Limu_CCA_diff","tuk_Limu_CCA_p","tuk_Limu_Coral_diff","tuk_Limu_Coral_p","f_stat","sum_of_sq","p_val","adj_p_val"
289,0.00129264221883713,8.09353235812771e-05,0.000683016102865155,0.920331520021913,3.99740971403893,3.07707819401702,0.0176792429901444,2.63866889941289e-05,0.0169987044349749,0.000557506335405633,-0.000680538555169519,0.986187040157068,12.863010430507,0.00721137064855371,1.06841866639574e-05,7.62138648695629e-05
895,0.000283802345464731,0.000302529149209854,0.0185777977211489,-6.03254916688022,-0.0921876427610498,5.94036152411917,0.0737020947900338,4.25635434593286e-05,-0.00206132147163328,0.993379124387617,-0.0757634162616671,0.000218876281044666,13.4580959169442,0.13816616754571,6.67034623012869e-06,4.85057216152076e-05
26,0.00180411892173668,0.000467448672071425,0.000176458285847121,3.35389535896401,1.94841457503787,-1.40548078392614,-0.00549780837974088,0.470061933689049,0.0148146290038135,0.0204732646771796,0.0203124373835544,0.000651889314189469,7.43032113368634,0.00638601114316783,0.000980478285750143,0.002813709716578
140,0.00110607271871752,1.57035301254075e-06,0,Inf,9.46014161246194,-Inf,-0.000290469223972615,0.995954100620108,0.0127911189155818,0.00446760560062431,0.0130815881395544,0.00273895738071772,6.83801578330503,0.00308656489928156,0.00164647371716146,0.00412444419449476
679,0.00135725658569287,0.000418581191085477,0.000555170432271121,1.28969084532053,1.69711409337338,0.407423248052851,0.00519944391652161,0.257795598403721,0.0196313523332111,4.05042655893251e-06,0.0144319084166895,0.000562891674897092,13.5877830270307,0.00576877387114882,6.02304396260242e-06,4.55682821009011e-05
406,0.00170655180384899,0.00156470044468844,2.54193230818702e-05,6.06901478732889,0.125197723649081,-5.94381706367981,-0.0274743797857766,2.39163913340334e-06,-0.0034568407777658,0.836404717418999,0.0240175390080108,0.000289920698346657,15.9996550336765,0.0171368160595987,9.36304127120671e-07,9.21373733687526e-06
155,0.0137741607662194,0.0189746396531443,0.0175547953892336,-0.349900760143646,-0.462108066948145,-0.112207306804498,-0.00209067318313452,0.962457356509054,-0.0167577888914908,0.169237365720688,-0.0146671157083563,0.238261982975551,1.8545299768409,0.00459231976890808,0.161869533088945,0.184817500432347
847,0.000289895446711942,1.38246534317733e-06,0,Inf,7.71214554923616,-Inf,-0.000193299160064162,0.993271532258285,0.00629989698678254,0.00698120993233642,0.00649319614684671,0.00410697277169991,6.29278378807478,0.000755344863306986,0.00266602318381674,0.00601461254421306
167,1.91720048451425e-05,4.55575804917936e-05,0.000158900067615479,-3.05104662380549,-1.24868991961831,1.80235670418718,0.00554068318922712,0.00459380306518442,-0.00172225744133057,0.662732176497558,-0.00726294063055769,0.000883693338693758,8.73298923717318,0.00100497843813936,0.000319444170850873,0.00123331795859435
41,0.0141691446482059,0.013627954367809,0.0223575279065164,-0.658008007410057,0.0561836476055726,0.714191655015629,0.0398693537865975,0.000252433204587454,0.00658176996862743,0.830380061282312,-0.0332875838179701,0.00914755613023266,9.43334996406125,0.0351998079553552,0.000176599600897966,0.000746526749517244
265,6.47369336417258e-05,5.09295051440838e-05,2.16512019113254e-06,4.90207001200499,0.346087332458322,-4.55598267954667,-0.0024717083632164,0.107873613051646,0.00103908861218004,0.741544314747455,0.00351079697539643,0.0323136178833373,3.84801120366767,0.000222106766633714,0.0245480399493018,0.0354046579241364
382,0.000238541189071066,0,0,Inf,Inf,0,-2.3635607360184e-17,1,0.00592103809619791,0.00471335045406462,0.00592103809619793,0.0036875052433083,6.60165147752057,0.000645352235835389,0.00202789317402772,0.00479043812437086
