objectid,length,type,type_id,hsa_code,nhsa_code,ndar_code,hgu_code,stream_nam,trib_nam,quadrangle,comment,st_lengthshape
1921,506.15983,NON-PERENNIAL,2,4-2-14,42054000,42054002,2,Kakahaia,Kakahaia,Kamalo,,506.156043195329
1922,2345.8355,NON-PERENNIAL,2,4-2-12,42043000,42043002,2,Keawanui Gl,Keawanui Gl,Kamalo,,2345.82336924643
1923,610.6134,NON-PERENNIAL,2,4-2-12,42043000,42043003,2,Keawanui Gl,Keawanui Gl,Kamalo,,610.623749446566
1924,624.45649,NON-PERENNIAL,2,,42036000,42036001,2,,,Halawa,,624.457444592621
1925,994.96276,NON-PERENNIAL,2,4-2-08,42037000,42037001,2,Kanapalu Gl,,Halawa,,995.049299237262
1926,1437.44468,NON-PERENNIAL,2,4-2-08,42038000,42038003,2,Maunaoluolu Gl,Molokainuiahuna,Halawa,,1437.53021817711
1927,2277.33577,NON-PERENNIAL,2,4-2-08,42038000,42038002,2,Maunaoluolu Gl,Maunaoluolu Gl,Halawa,,2277.51956232915
1928,3361.90504,NON-PERENNIAL,2,,43004000,43004001,3,Onini Gl,,Kaunakakai,,3361.97884991794
1929,4646.63085,NON-PERENNIAL,2,,43002000,43002001,3,,,Kaunakakai,,4646.66636615503
1930,1116.1772,NON-PERENNIAL,2,4-2-14,42047000,42047002,2,Aikoolua Gl,Aikoolua Gl,Kamalo,,1116.16051358824
1931,522.90326,NON-PERENNIAL,2,4-2-14,42047000,42047003,2,Aikoolua Gl,Aikoolua Gl,Kamalo,,522.886454661922
1932,243.78171,NON-PERENNIAL,2,4-2-08,42038000,42038001,2,Maunaoluolu Gl,,Halawa,,243.794287296156
1933,2467.31861,NON-PERENNIAL,2,,43003000,43003001,3,Makakupaia,,Kaunakakai,,2467.3559017927
1934,1622.62933,NON-PERENNIAL,2,,43001000,43001001,3,Kanoa,Kanoa,Kaunakakai,,1622.67457874993
1935,1695.40582,NON-PERENNIAL,2,4-2-08,42040000,42040001,2,Pahukauila Gl,,Halawa,,1695.46083940847
1936,1722.6174,NON-PERENNIAL,2,4-2-08,42039000,42039001,2,Kalona Gl,,Halawa,,1722.67577814089
1937,1967.65759,NON-PERENNIAL,2,4-2-09,42041000,42041001,2,Moomuku Gl,,Kamalo,,1967.71220128279
1938,3260.83524,NON-PERENNIAL,2,4-2-14,42055000,42055003,2,Kapukaulua,Kapukaulua,Kamalo,,3260.83979565442
1939,1345.95112,NON-PERENNIAL,2,4-2-14,42055000,42055002,2,Kapukaulua,Kapukaulua,Kamalo,,1345.95995101852
1940,1051.64925,NON-PERENNIAL,2,4-2-14,42054000,42054001,2,Kakahaia,,Kamalo,,1051.65484261933
1941,2034.73569,NON-PERENNIAL,2,4-2-09,42042000,42042001,2,Kinohu Gl,,Kamalo,,2034.76547609743
1942,1641.39114,NON-PERENNIAL,2,4-2-14,42045000,42045005,2,Ekahanui,Ekahanui,Kamalo,,1641.34802335705
1943,538.27036,NON-PERENNIAL,2,4-2-14,42045000,42045004,2,Ekahanui,Ekahanui,Kamalo,,538.254767026576
1944,2044.71128,NON-PERENNIAL,2,4-2-14,42053000,42053002,2,Puama,Puama,Kamalo,,2044.71415939608
1945,2590.19175,NON-PERENNIAL,2,4-2-14,42053000,42053003,2,Puama,Puama,Kamalo,,2590.16681661365
1946,330.96534,NON-PERENNIAL,2,4-2-14,42055000,42055001,2,Kapukaulua,,Kamalo,,330.976066602206
1947,1957.84181,NON-PERENNIAL,2,4-2-14,42048000,42048009,2,Kapua o Koolau G,Waiakuilani Gl,Kamalo,,1957.85586777025
1948,2713.59964,NON-PERENNIAL,2,4-2-14,42048000,42048004,2,Kapua o Koolau G,Kapua o Koolau G,Kamalo,,2713.54675097412
1949,1431.32882,NON-PERENNIAL,2,4-2-14,42052000,42052002,2,Kahililoa,Kahililoa,Kamalo,,1431.3271223548
1950,2277.76831,NON-PERENNIAL,2,4-2-14,42052000,42052003,2,Kahililoa,Kahililoa,Kamalo,,2277.74231384295
1951,1996.65836,NON-PERENNIAL,2,4-2-14,42050000,42050003,2,Keapuka,Keapuka,Kamalo,,1996.63782157938
1952,277.38771,NON-PERENNIAL,2,4-2-14,42053000,42053001,2,Puama,,Kamalo,,277.378023808918
1953,86.24755,NON-PERENNIAL,2,4-2-14,42052000,42052001,2,Kahililoa,,Kamalo,,86.2482797804093
1954,228.46077,NON-PERENNIAL,2,4-2-14,42048000,42048003,2,Kapua o Koolau G,Kapua o Koolau G,Kamalo,,228.455826016145
1955,1616.35285,NON-PERENNIAL,2,4-2-14,42049000,42049001,2,Kanukuawa,,Kamalo,,1616.32778062469
1956,1672.36005,NON-PERENNIAL,2,4-2-14,42051000,42051001,2,Panahaha,,Kamalo,,1672.3280913187
1957,1704.86628,NON-PERENNIAL,2,4-2-12,42043000,42043001,2,Keawanui Gl,,Kamalo,,1704.82005604351
1958,594.15915,NON-PERENNIAL,2,4-2-14,42045000,42045002,2,Ekahanui,Ekahanui,Kamalo,,594.130470576179
1959,471.53274,NON-PERENNIAL,2,4-2-14,42045000,42045003,2,Ekahanui,Ekahanui,Kamalo,,471.511925183512
1960,531.61025,NON-PERENNIAL,2,4-2-14,42050000,42050002,2,Keapuka,Panahaha,Kamalo,,531.629073120876
1961,532.61789,NON-PERENNIAL,2,4-2-14,42050000,42050001,2,Keapuka,,Kamalo,,532.616978658923
1962,238.55146,NON-PERENNIAL,2,4-2-14,42045000,42045001,2,Ekahanui,,Kamalo,,238.541885373488
1963,4121.76765,NON-PERENNIAL,2,4-2-12,42044000,42044001,2,Malae Gl,,Kamalo,,4121.59914088592
1964,3518.92871,NON-PERENNIAL,2,4-2-14,42046000,42046001,2,Kamahuehue,,Kamalo,,3518.83303208878
1965,1503.84505,NON-PERENNIAL,2,4-2-14,42047000,42047001,2,Aikoolua Gl,,Kamalo,,1503.79441441917
1966,567.04488,NON-PERENNIAL,2,4-2-14,42048000,42048002,2,Kapua o Koolau G,Kanukuawa,Kamalo,,567.047907903358
1967,569.03025,NON-PERENNIAL,2,4-2-14,42048000,42048001,2,Kapua o Koolau G,,Kamalo,,569.014090759716
1968,848.86825,NON-PERENNIAL,2,6-2-01,62011000,62011001,2,Alapapa Gl,,Kahakuloa,,848.822040236699
1969,2335.10524,NON-PERENNIAL,2,6-1-11,61038000,61038001,1,Punaha Gl,,Napili,,2335.10233522959
1970,2826.29677,NON-PERENNIAL,2,,61039000,61039001,1,Anakaluahine Gl,,Napili,,2826.21567889822
1971,1268.09028,NON-PERENNIAL,2,6-2-02,62013000,62013001,2,Kaikaina,,Kahakuloa,,1268.00222305144
1972,1931.25293,NON-PERENNIAL,2,6-2-01,62010000,62010001,2,Owaluhi Gl,,Kahakuloa,,1931.16037717494
1973,1740.33196,NON-PERENNIAL,2,6-2-01,62012000,62012001,2,Papanahoa Gl,,Kahakuloa,,1740.22479981645
1974,446.73361,NON-PERENNIAL,2,6-2-02,62015000,62015001,2,Waihali Gl,,Kahakuloa,,446.715102445872
1975,1301.04094,NON-PERENNIAL,2,6-2-02,62014000,62014001,2,Awalau Gl,,Kahakuloa,,1300.96906030672
1976,3881.11697,NON-PERENNIAL,2,,61040000,61040001,1,Waikeakua Gl,,Napili,,3881.0129988068
1977,2640.84799,NON-PERENNIAL,2,6-1-09,61036000,61036001,1,Kahauiki Gl,,Napili,,2640.88381345778
1978,1848.44459,NON-PERENNIAL,2,,61039000,61039002,1,Anakaluahine Gl,Manienie Gl,Napili,,1848.4174338088
1979,856.13023,NON-PERENNIAL,2,,62016000,62016001,2,Waipili Gl,,Kahakuloa,,856.115288774242
1980,480.89769,NON-PERENNIAL,2,,62016000,62016003,2,Waipili Gl,Waipili Gl,Kahakuloa,,480.888196161697
1981,489.29138,NON-PERENNIAL,2,,62016000,62016002,2,Waipili Gl,Waipili Gl,Kahakuloa,,489.27859433547
1982,803.09542,NON-PERENNIAL,2,,62018000,62018001,2,Makalina Gl,,Kahakuloa,,803.073338402177
1983,6678.36234,NON-PERENNIAL,2,6-1-11,61037000,61037001,1,Pohakupule Gl,,Napili,,6678.35975003733
1984,3219.55462,NON-PERENNIAL,2,6-2-02,62015000,62015003,2,Waihali Gl,Waihali Gl,Kahakuloa,,3219.51913721045
1985,2082.78359,NON-PERENNIAL,2,,62017000,62017001,2,Wailena Gl,,Kahakuloa,,2082.73789182171
1986,2059.98304,NON-PERENNIAL,2,,62016000,62016002,2,Waipili Gl,Waipili Gl,Kahakuloa,,2059.96162263541
1987,4152.21439,NON-PERENNIAL,2,6-1-08,61034000,61034001,1,Honokeana,,Napili,,4152.30764176267
1988,6101.88408,NON-PERENNIAL,2,,61039000,61039003,1,Anakaluahine Gl,Anakaluahine Gl,Napili,,6101.82908264257
1989,5469.10874,NON-PERENNIAL,2,6-1-08,61035000,61035001,1,Napili,,Napili,,5469.17319658404
1990,4800.22982,NON-PERENNIAL,2,6-2-02,62015000,62015002,2,Waihali Gl,Waihali Gl,Kahakuloa,,4800.17645263205
1991,1187.40819,NON-PERENNIAL,2,,62017000,62017003,2,Wailena Gl,Wailena Gl,Kahakuloa,,1187.3879693709
1992,1801.4025,NON-PERENNIAL,2,6-2-05,62019000,62019001,2,Wai o Kila Gl,,Kahakuloa,,1801.36934003718
1993,5978.53926,NON-PERENNIAL,2,6-1-08,61033000,61033001,1,Kaopala Gl,,Napili,,5978.56711902101
1994,2518.87332,NON-PERENNIAL,2,,62017000,62017002,2,Wailena Gl,Wailena Gl,Kahakuloa,,2518.84194759982
